Index,Job Id,Unit Id,Title Id,Title,Snippet Id,Snippet,Overlapping Snippet,Snippet Relevance Score,Number of Relevant Mentions,Overall Sentiment-Intensity,Relevant Mention,Relevant Mention Score,Positive Sentiment,Negative Sentiment,Neutral Sentiment,High Intensity,Low Intensity,Medium Intensity
102,96,126,101383,Protester says Japanese whalers shot him,5-NonOver,Watson told Australian radio : `` It bruised my shoulder but it would have hit my heart if I did n't have the vest '' .,0,,5,1,,,0.4264014327,0.6396021491,0.6396021491,0.4082482905,0.8164965809,0.4082482905
103,96,36,139305,"Humpback whale found dead in River Thames, England",7-Over,"There were no subsequent sightings of the whale until Saturday morning , when the humpback whale 's carcass was found near Dartford Bridge .",1,,7,1,,,0.4264014327,0.6396021491,0.6396021491,0.4082482905,0.4082482905,0.8164965809
104,97,185,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",7-Over,"Greenpeace New Zealand whales campaigner , Pia Mancia , said the two ships exposed the reality of the Japanese commercial whaling operation to the world .",1,,5,1,,,0.4264014327,0.6396021491,0.6396021491,0.1961161351,0.7844645406,0.5883484054
105,91,40,139305,"Humpback whale found dead in River Thames, England",14-Over,There have only been 12 strandings of humpback whales in the last 20 years and this is an incredibly unusual event . '',1,,1,1,,,0.4082482905,0.4082482905,0.8164965809,0.1825741858,0.3651483717,0.9128709292
106,93,265,29729,Southern Ocean whale slaughter to resume,28-Over,"Japan 's Fisheries Agency , which conducts the whaling , said the claim was a tactic by Sea Shepherd to try to raise the stakes for extra publicity .",1,,1,1,,,0.4082482905,0.4082482905,0.8164965809,0.1961161351,0.7844645406,0.5883484054
107,93,193,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,17-Over,The Institute of Cetacean Research say their research does not involve illegal whaling .,1,,1,1,,,0.4082482905,0.4082482905,0.8164965809,0,0.8574929257,0.5144957554
108,96,46,163255,Whaling activist arrested by Japan,8-NonOver,"A member of the Sea Shepherd Conservation Society , Paul Watson , captain of another anti-whaling vessel , said that he thought the arrest of Bethune would provide greater support for their actions .",0,,7,1,,,0.4082482905,0.4082482905,0.8164965809,0,0.7071067812,0.7071067812
109,96,63,149645,48 whales beached in New Zealand,4-Over,"The pilot whales beached themselves at Port Levy on South Island , but dozens of volunteers helped to try and get them back out to the open water out of the inlet , which is muddy and shallow .",1,,5,1,,,0.4082482905,0.4082482905,0.8164965809,0.1825741858,0.9128709292,0.3651483717
110,97,181,31008,Australians unite against whaling in Southern Ocean,4-Over,The day of action was being marked to protest the actions of the fleet which protesters believe violate the 1986 International Whaling Commission ( IWC ) global ban on commercial whaling .,1,,6,1,,,0.4082482905,0.4082482905,0.8164965809,0.1961161351,0.5883484054,0.7844645406
111,91,1,32104,Anti-whaling Sea Shepherd crew detained in South Africa,6-NonOver,A SAMSA official said the ship did not have the required certification .,0,,2,1,,,0.4082482905,0.8164965809,0.4082482905,0,0.9899494937,0.1414213562
112,91,85,87842,Japan backs down from hunting Humpback whales,11-NonOver,"A Japanese government spokesman says Friday 's decision was made after talks with the International Whaling Commission , which is currently chaired by the United States .",0,,5,1,,,0.3939192986,0,0.91914503,0.1104315261,0.9938837347,0
113,92,229,7290,"13 pilot whales returning to sea, off Western Australia",9-NonOver,"`` The vet has checked them all and given them some antibiotics yesterday , last thing before dark , '' he had told the Australian national broadcaster .",0,,1,1,,,0.3939192986,0,0.91914503,0,0.9701425001,0.242535625
114,92,227,8453,Australian blitz on fish poaching,18-Over,"The Northern Territory Fisheries Minister , Kon Vatskalis , on ABC Radio asked the Federal Government to commit the same level of resources permanently .",1,,1,1,,,0.3713906764,0,0.9284766909,0,0.9863939238,0.1643989873
115,93,267,29729,Southern Ocean whale slaughter to resume,12-NonOver,He said Greenpeace will continue its high-speed tailing for as long as it takes .,0,,1,1,,,0.3713906764,0,0.9284766909,0,0.9284766909,0.3713906764
116,93,170,31479,Rescue teams try to save London whale,12-Over,"Mark Stevens , a member of the British Divers Marine Life Rescue team reported on the situation live on TV using a mobile phone , direct from the scene where he was standing in the water .",1,,2,1,,,0.3713906764,0,0.9284766909,0,0.9284766909,0.3713906764
117,91,24,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",26-Over,"It is this aspect of the program which is often inaccurately sensationalised as illegal commercial whaling , reads a statement on their website .",1,,1,1,,,0.3713906764,0.5570860145,0.7427813527,0,0.894427191,0.4472135955
118,93,187,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",18-Over,The Japanese say their whale cull is scientific research and that they will continue their whaling .,1,,2,1,,,0.3713906764,0.5570860145,0.7427813527,0.174077656,0.6963106238,0.6963106238
119,97,179,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,15-Over,Japan 's scientific whaling has been the subject of repeated criticism by the International Whaling Commission .,1,,4,1,,,0.3713906764,0.9284766909,0,0,0.9284766909,0.3713906764
120,93,249,31462,Experts fear for the health of London whale,7-Over,"According to blogger Andrew ( eyedropper.co.uk ) , a BBC picture editor , if the whale should die it would be up to Admiral the Lord Boyce GCB OBE ` to arrange for a tooth to be extracted and sent to the Natural History Museum , and a proper burial to be made ' .",1,,1,1,,,0.3651483717,0.1825741858,0.9128709292,0,0.8574929257,0.5144957554
121,96,35,139305,"Humpback whale found dead in River Thames, England",5-Over,"The first and only reported sighting of the whale was on Thursday when it was spotted in the same river , between the London districts of Northfleet and Tilbury .",1,,7,1,,,0.3651483717,0.1825741858,0.9128709292,0,0.7071067812,0.7071067812
122,92,4,43426,IWC passes pro-whaling resolution after close vote,17-Over,A paragraph within the declaration passed at the IWC meeting suggested that a number of international NGOs with self-interest campaigns were using threats in an attempt to direct government policy `` on matters of sovereign rights related to the use of resources for food security and national development '' .,1,,2,1,,,0.3651483717,0.9128709292,0.1825741858,0.1825741858,0.3651483717,0.9128709292
123,91,29,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",25-Over,"The ICR say they `` do not , in any way , involve illegal whaling ... under the IWC 's no waste rules the by-products of the research program , including whale meat , are required so far as practicable to be processed .",1,,1,1,,,0.3481553119,0.8703882798,0.3481553119,0.1561737619,0.9370425713,0.3123475238
124,91,11,139305,"Humpback whale found dead in River Thames, England",10-NonOver,"Rob Deaville , a zoologist at the society said : `` Once [ whales ] get into the river system it is very difficult for them to get out again .",0,,4,1,,,0.3244428423,0.8111071057,0.4866642634,0.3333333333,0.6666666667,0.6666666667
125,91,42,163255,Whaling activist arrested by Japan,5-Over,"The arrest has generated great publicity in Japan , where public opinion is generally in favor of whaling , and the Sea Shepherd Conservation Society is consistently criticized .",1,,3,1,,,0.3015113446,0.9045340337,0.3015113446,0.15430335,0.6172133998,0.7715167498
126,91,77,88610,Sperm whale stranded off coast of Florida in the US,11-Over,"In the past 10 years , two dead whales washed up on the western shores of Florida .",1,,2,1,,,0.3015113446,0.9045340337,0.3015113446,0.1360827635,0.9525793444,0.272165527
127,92,127,101383,Protester says Japanese whalers shot him,22-Over,"Two Sea Shepherd protesters were taken hostage in January after they boarded a Japanese harpoon ship , the Yushin Maru No. 2 , and Australia later brokered their release .",1,,1,1,,,0.3015113446,0.9045340337,0.3015113446,0.1360827635,0.272165527,0.9525793444
128,97,199,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,16-Over,"The Japanese Institute of Cetacean Research , claim the amount of scientific data gathered by Japan 's research program ( JARPAII ) is extensive and that Japan 's whale research programs are conducted in accordance with the International Convention for the Regulation of Whaling .",1,,5,1,,,0.2747211279,0,0.9615239476,0.1561737619,0.9370425713,0.3123475238
129,96,3,43426,IWC passes pro-whaling resolution after close vote,5-Over,"The vote does not directly enable a return to commercial whaling , as that would require a three quarters majority , but is significant in being the first time that a major vote at the IWC has sided with the pro-whaling nations in two decades .",1,,11,1,,,0.2672612419,0.5345224838,0.8017837257,0,0.7071067812,0.7071067812
130,92,7,31550,London whale dies,5-Over,The death of the whale saved the rescue team from having to decide whether it was advisable to release the whale in such a weak condition .,1,,2,1,,,0.2672612419,0.8017837257,0.5345224838,0,0.894427191,0.4472135955
131,96,153,25940,"Japan to hunt 950 whales for ""scientific research""",20-Over,International Fund for Animal Welfare condemns what it calls a `` mass killing program -- a defiance of international criticism and a global ban on commercial whaling -- as commercial whaling disguised as science . '',1,,12,1,,,0.2672612419,0.8017837257,0.5345224838,0.9428090416,0.2357022604,0.2357022604
132,97,253,30046,Indonesian fishermen jailed for fishing offences in Australian waters,16-Over,Three of the captains have been caught fishing in Australian waters before between 1997 and 2004 .,1,,4,1,,,0.2672612419,0.8017837257,0.5345224838,0.5773502692,0.5773502692,0.5773502692
133,96,161,31479,Rescue teams try to save London whale,5-Over,"Experts then tried to evaluate the condition of the whale by performing ultrasound checks to see how much blubber and blood the whale has , and by taking some blood tests .",1,,7,1,,,0.242535625,0,0.9701425001,0,0.9701425001,0.242535625
134,92,79,87842,Japan backs down from hunting Humpback whales,10-Over,"`` I think the Japanese government found that they could not defend the killing of humpback whales , which are listed under appendix A of the CITES convention , which is the international trade on endangered species convention . ''",1,,4,1,,,0.242535625,0.9701425001,0,0.3015113446,0.3015113446,0.9045340337
135,93,272,29729,Southern Ocean whale slaughter to resume,14-Over,"`` The [ Japanese ] fleet is clearly embarrassed by having their actions exposed to the world , since the spotlight on their activities shows what it really is - commercial whaling with a very thin disguise . ''",1,,2,1,,,0.2357022604,0.9428090416,0.2357022604,0.2357022604,0.9428090416,0.2357022604
136,93,275,30046,Indonesian fishermen jailed for fishing offences in Australian waters,9-NonOver,He says their actions are a serious breach of fisheries laws .,0,,2,1,,,0.2357022604,0.9428090416,0.2357022604,0.2357022604,0.2357022604,0.9428090416
137,93,211,8496,Norwegian whaling season starts with highest quota in a decade,5-NonOver,Environmental activists from groups such as Greenpeace have denounced the increase .,0,,2,1,,,0.2357022604,0.9428090416,0.2357022604,0.2672612419,0.5345224838,0.8017837257
138,92,141,29729,Southern Ocean whale slaughter to resume,6-Over,The activists aim to stop the Japanese whaling fleet as it tries to catch nearly 1000 whales for what is claimed to be scientific research .,1,,2,1,,,0.2294157339,0.6882472016,0.6882472016,0,0.6,0.8
139,97,165,31479,Rescue teams try to save London whale,13-Over,"At one point he asked the BBC to tell their helicopter to fly higher , as the noise made the whale 's breathing rate temporarily go up .",1,,4,1,,,0.2294157339,0.6882472016,0.6882472016,0,0.8,0.6
140,92,106,48098,Confrontation between Greenpeace and fishermen off Marseille,4-Over,"The fishermen encircled the Rainbow Warrior II , leaving her only the room to receive supply from the land by means of small boats .",1,,4,1,,,0.2182178902,0.8728715609,0.4364357805,0.2294157339,0.6882472016,0.6882472016
141,93,238,12184,International Whaling Commission adjourns for private talks,6-NonOver,The three countries are expected to follow Japan 's pro-whaling line .,0,,3,1,,,0.2182178902,0.8728715609,0.4364357805,0,0.9284766909,0.3713906764
142,96,101,101383,Protester says Japanese whalers shot him,14-Over,Japan also told the Australian Embassy that one of the crew members of the Nisshin Maru had fired a warning shot in the air .,1,,6,1,,,0.2182178902,0.8728715609,0.4364357805,0.2294157339,0.6882472016,0.6882472016
143,93,200,28661,Greenpeace activists clash with Japanese whaling fleet in Southern Ocean,6-NonOver,Fin whales are the second largest creatures on earth .,0,,1,1,,,0.1961161351,0,0.9805806757,0,0.894427191,0.4472135955
144,91,27,31648,"Greenpeace, Sea Shepherds end Southern Ocean whaling protest",14-Over,"Protesters spent much of their time in the Southern Ocean in inflatable Zodiac boats , placing themselves precariously between harpoons and whales .",1,,6,1,,,0.1961161351,0.5883484054,0.7844645406,0.1825741858,0.9128709292,0.3651483717
